qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms,race_name,year,round,circuitId,era,full_name,nationality,constructor_name,circuit_name,country,positionOrder,points,grid,dnf,grid_vs_finish,best_qual_ms,q1_vs_team_avg_ms,reached_q2,reached_q3
3461,342,155,15,23,16,1:16.175,1:15.992,,76175.0,75992.0,,Monaco Grand Prix,2010,6,6,V8,Kamui Kobayashi,Japanese,Sauber,Circuit de Monaco,Monaco,19,0.0,16,True,-3.0,75992.0,133.5,1,0
3462,342,153,5,17,17,1:16.021,1:16.176,,76021.0,76176.0,,Monaco Grand Prix,2010,6,6,V8,Jaime Alguersuari,Spanish,Toro Rosso,Circuit de Monaco,Monaco,11,0.0,17,False,6.0,76176.0,30.0,1,0
3463,342,5,205,19,18,1:17.094,,,77094.0,,,Monaco Grand Prix,2010,6,6,V8,Heikki Kovalainen,Finnish,Lotus,Circuit de Monaco,Monaco,16,0.0,18,True,2.0,77094.0,-20.0,0,0
3464,342,15,205,18,19,1:17.134,,,77134.0,,,Monaco Grand Prix,2010,6,6,V8,Jarno Trulli,Italian,Lotus,Circuit de Monaco,Monaco,15,0.0,19,True,4.0,77134.0,20.0,0,0
3465,342,10,166,24,20,1:17.377,,,77377.0,,,Monaco Grand Prix,2010,6,6,V8,Timo Glock,German,Virgin,Circuit de Monaco,Monaco,21,0.0,20,True,-1.0,77377.0,-243.5,0,0
3466,342,810,166,25,21,1:17.864,,,77864.0,,,Monaco Grand Prix,2010,6,6,V8,Lucas di Grassi,Brazilian,Virgin,Circuit de Monaco,Monaco,20,0.0,21,True,1.0,77864.0,243.5,0,0
3467,342,811,164,21,22,1:18.509,,,78509.0,,,Monaco Grand Prix,2010,6,6,V8,Bruno Senna,Brazilian,HRT,Circuit de Monaco,Monaco,17,0.0,22,True,5.0,78509.0,-525.0,0,0
3468,342,812,164,20,23,1:19.559,,,79559.0,,,Monaco Grand Prix,2010,6,6,V8,Karun Chandhok,Indian,HRT,Circuit de Monaco,Monaco,14,0.0,23,True,9.0,79559.0,525.0,0,0
3469,342,4,6,8,24,,,,,,,Monaco Grand Prix,2010,6,6,V8,Fernando Alonso,Spanish,Ferrari,Circuit de Monaco,Monaco,6,8.0,24,False,18.0,,,0,0
3470,343,17,9,6,1,1:27.500,1:26.818,1:26.295,87500.0,86818.0,86295.0,Turkish Grand Prix,2010,7,5,V8,Mark Webber,Australian,Red Bull,Istanbul Park,Turkey,3,15.0,1,False,-2.0,86295.0,216.5,1,1
3471,343,1,1,2,2,1:27.667,1:27.013,1:26.433,87667.0,87013.0,86433.0,Turkish Grand Prix,2010,7,5,V8,Lewis Hamilton,British,McLaren,Istanbul Park,Turkey,1,25.0,2,False,1.0,86433.0,56.0,1,1
3472,343,20,9,5,3,1:27.067,1:26.729,1:26.760,87067.0,86729.0,86760.0,Turkish Grand Prix,2010,7,5,V8,Sebastian Vettel,German,Red Bull,Istanbul Park,Turkey,22,0.0,3,True,-19.0,86760.0,-216.5,1,1
3473,343,18,1,1,4,1:27.555,1:27.277,1:26.781,87555.0,87277.0,86781.0,Turkish Grand Prix,2010,7,5,V8,Jenson Button,British,McLaren,Istanbul Park,Turkey,2,18.0,4,False,2.0,86781.0,-56.0,1,1
3474,343,30,131,3,5,1:27.756,1:27.438,1:26.857,87756.0,87438.0,86857.0,Turkish Grand Prix,2010,7,5,V8,Michael Schumacher,German,Mercedes,Istanbul Park,Turkey,4,12.0,5,False,1.0,86857.0,53.5,1,1
3475,343,3,131,4,6,1:27.649,1:27.141,1:26.952,87649.0,87140.99999999999,86952.0,Turkish Grand Prix,2010,7,5,V8,Nico Rosberg,German,Mercedes,Istanbul Park,Turkey,5,10.0,6,False,1.0,86952.0,-53.5,1,1
3476,343,9,4,11,7,1:27.766,1:27.426,1:27.039,87765.99999999999,87426.0,87039.0,Turkish Grand Prix,2010,7,5,V8,Robert Kubica,Polish,Renault,Istanbul Park,Turkey,6,8.0,7,False,1.0,87039.0,72.99999999998545,1,1
3477,343,13,6,7,8,1:27.993,1:27.200,1:27.082,87993.0,87200.0,87082.0,Turkish Grand Prix,2010,7,5,V8,Felipe Massa,Brazilian,Ferrari,Istanbul Park,Turkey,7,6.0,8,False,1.0,87082.0,68.0,1,1
3478,343,808,4,12,9,1:27.620,1:27.387,1:27.430,87620.0,87387.0,87430.0,Turkish Grand Prix,2010,7,5,V8,Vitaly Petrov,Russian,Renault,Istanbul Park,Turkey,15,0.0,9,False,-6.0,87430.0,-73.0,1,1
3479,343,155,15,23,10,1:28.158,1:27.434,1:28.122,88158.0,87434.0,88122.0,Turkish Grand Prix,2010,7,5,V8,Kamui Kobayashi,Japanese,Sauber,Istanbul Park,Turkey,10,1.0,10,False,0.0,88122.0,5.5,1,1
3480,343,16,10,14,11,1:27.951,1:27.525,,87951.0,87525.0,,Turkish Grand Prix,2010,7,5,V8,Adrian Sutil,German,Force India,Istanbul Park,Turkey,9,2.0,11,False,2.0,87525.0,-503.5,1,0
3481,343,4,6,8,12,1:27.857,1:27.612,,87857.0,87612.0,,Turkish Grand Prix,2010,7,5,V8,Fernando Alonso,Spanish,Ferrari,Istanbul Park,Turkey,8,4.0,12,False,4.0,87612.0,-68.0,1,0
3482,343,37,15,22,13,1:28.147,1:27.879,,88146.99999999999,87879.0,,Turkish Grand Prix,2010,7,5,V8,Pedro de la Rosa,Spanish,Sauber,Istanbul Park,Turkey,11,0.0,13,False,2.0,87879.0,-5.500000000014552,1,0
3483,343,67,5,16,14,1:28.534,1:28.273,,88533.99999999999,88273.0,,Turkish Grand Prix,2010,7,5,V8,SÃÂ©bastien Buemi,Swiss,Toro Rosso,Istanbul Park,Turkey,16,0.0,14,False,-2.0,88273.0,36.99999999998545,1,0
3484,343,22,3,9,15,1:28.336,1:28.392,,88336.0,88392.0,,Turkish Grand Prix,2010,7,5,V8,Rubens Barrichello,Brazilian,Williams,Istanbul Park,Turkey,14,0.0,15,False,1.0,88392.0,54.5,1,0
3485,343,153,5,17,16,1:28.460,1:28.540,,88460.00000000001,88539.99999999999,,Turkish Grand Prix,2010,7,5,V8,Jaime Alguersuari,Spanish,Toro Rosso,Istanbul Park,Turkey,12,0.0,16,False,4.0,88539.99999999999,-36.99999999998545,1,0
3486,343,807,3,10,17,1:28.227,1:28.841,,88227.0,88841.00000000001,,Turkish Grand Prix,2010,7,5,V8,Nico HÃ_lkenberg,German,Williams,Istanbul Park,Turkey,17,0.0,17,False,0.0,88841.00000000001,-54.5,1,0
3487,343,24,10,15,18,1:28.958,,,88958.0,,,Turkish Grand Prix,2010,7,5,V8,Vitantonio Liuzzi,Italian,Force India,Istanbul Park,Turkey,13,0.0,18,False,5.0,88958.0,503.5,0,0
3488,343,15,205,18,19,1:30.237,,,90237.0,,,Turkish Grand Prix,2010,7,5,V8,Jarno Trulli,Italian,Lotus,Istanbul Park,Turkey,24,0.0,19,True,-5.0,90237.0,-141.0,0,0
3489,343,5,205,19,20,1:30.519,,,90519.0,,,Turkish Grand Prix,2010,7,5,V8,Heikki Kovalainen,Finnish,Lotus,Istanbul Park,Turkey,23,0.0,20,True,-3.0,90519.0,141.0,0,0
3490,343,10,166,24,21,1:30.744,,,90744.0,,,Turkish Grand Prix,2010,7,5,V8,Timo Glock,German,Virgin,Istanbul Park,Turkey,18,0.0,21,False,3.0,90744.0,-622.5,0,0
3491,343,811,164,21,22,1:31.266,,,91265.99999999999,,,Turkish Grand Prix,2010,7,5,V8,Bruno Senna,Brazilian,HRT,Istanbul Park,Turkey,21,0.0,22,True,1.0,91265.99999999999,-397.00000000001455,0,0
3492,343,810,166,25,23,1:31.989,,,91989.0,,,Turkish Grand Prix,2010,7,5,V8,Lucas di Grassi,Brazilian,Virgin,Istanbul Park,Turkey,19,0.0,23,False,4.0,91989.0,622.5,0,0
3493,343,812,164,20,24,1:32.060,,,92060.0,,,Turkish Grand Prix,2010,7,5,V8,Karun Chandhok,Indian,HRT,Istanbul Park,Turkey,20,0.0,24,True,4.0,92060.0,397.0,0,0
3494,344,1,1,2,1,1:15.889,1:15.528,1:15.105,75889.0,75528.0,75105.0,Canadian Grand Prix,2010,8,7,V8,Lewis Hamilton,British,McLaren,Circuit Gilles Villeneuve,Canada,1,25.0,1,False,0.0,75105.0,-241.0,1,1
3495,344,17,9,6,2,1:16.423,1:15.692,1:15.373,76423.0,75692.0,75373.0,Canadian Grand Prix,2010,8,7,V8,Mark Webber,Australian,Red Bull,Circuit Gilles Villeneuve,Canada,5,10.0,7,False,2.0,75373.0,147.0,1,1
3496,344,20,9,5,3,1:16.129,1:15.556,1:15.420,76129.0,75556.0,75420.0,Canadian Grand Prix,2010,8,7,V8,Sebastian Vettel,German,Red Bull,Circuit Gilles Villeneuve,Canada,4,12.0,2,False,-2.0,75420.0,-147.0,1,1
3497,344,4,6,8,4,1:16.171,1:15.597,1:15.435,76170.99999999999,75597.0,75435.0,Canadian Grand Prix,2010,8,7,V8,Fernando Alonso,Spanish,Ferrari,Circuit Gilles Villeneuve,Canada,3,15.0,3,False,0.0,75435.0,-251.00000000001455,1,1
3498,344,18,1,1,5,1:16.371,1:15.742,1:15.520,76371.0,75742.0,75520.0,Canadian Grand Prix,2010,8,7,V8,Jenson Button,British,McLaren,Circuit Gilles Villeneuve,Canada,2,18.0,4,False,2.0,75520.0,241.0,1,1
3499,344,24,10,15,6,1:17.086,1:16.171,1:15.648,77086.0,76170.99999999999,75648.0,Canadian Grand Prix,2010,8,7,V8,Vitantonio Liuzzi,Italian,Force India,Circuit Gilles Villeneuve,Canada,9,2.0,5,False,-4.0,75648.0,295.5,1,1
3500,344,13,6,7,7,1:16.673,1:16.314,1:15.688,76673.0,76314.0,75688.0,Canadian Grand Prix,2010,8,7,V8,Felipe Massa,Brazilian,Ferrari,Circuit Gilles Villeneuve,Canada,15,0.0,6,False,-9.0,75688.0,251.0,1,1
3501,344,9,4,11,8,1:16.370,1:15.682,1:15.715,76370.0,75682.0,75715.0,Canadian Grand Prix,2010,8,7,V8,Robert Kubica,Polish,Renault,Circuit Gilles Villeneuve,Canada,7,6.0,8,False,1.0,75715.0,-99.5,1,1
3502,344,16,10,14,9,1:16.495,1:16.295,1:15.881,76495.0,76295.0,75881.0,Canadian Grand Prix,2010,8,7,V8,Adrian Sutil,German,Force India,Circuit Gilles Villeneuve,Canada,10,1.0,9,False,-1.0,75881.0,-295.5,1,1
3503,344,3,131,4,10,1:16.350,1:16.001,1:16.071,76350.0,76001.0,76071.0,Canadian Grand Prix,2010,8,7,V8,Nico Rosberg,German,Mercedes,Circuit Gilles Villeneuve,Canada,6,8.0,10,False,4.0,76071.0,-124.0,1,1
3504,344,22,3,9,11,1:16.880,1:16.434,,76880.0,76434.0,,Canadian Grand Prix,2010,8,7,V8,Rubens Barrichello,Brazilian,Williams,Circuit Gilles Villeneuve,Canada,14,0.0,11,False,-3.0,76434.0,55.0,1,0
3505,344,807,3,10,12,1:16.770,1:16.438,,76770.0,76438.0,,Canadian Grand Prix,2010,8,7,V8,Nico HÃ_lkenberg,German,Williams,Circuit Gilles Villeneuve,Canada,13,0.0,12,False,-1.0,76438.0,-55.0,1,0
3506,344,30,131,3,13,1:16.598,1:16.492,,76598.0,76492.0,,Canadian Grand Prix,2010,8,7,V8,Michael Schumacher,German,Mercedes,Circuit Gilles Villeneuve,Canada,11,0.0,13,False,2.0,76492.0,124.0,1,0
3507,344,808,4,12,14,1:16.569,1:16.844,,76569.0,76844.0,,Canadian Grand Prix,2010,8,7,V8,Vitaly Petrov,Russian,Renault,Circuit Gilles Villeneuve,Canada,17,0.0,14,False,-3.0,76844.0,99.5,1,0
3508,344,67,5,16,15,1:17.356,1:16.928,,77356.0,76928.0,,Canadian Grand Prix,2010,8,7,V8,SÃÂ©bastien Buemi,Swiss,Toro Rosso,Circuit Gilles Villeneuve,Canada,8,4.0,15,False,7.0,76928.0,164.5,1,0
3509,344,153,5,17,16,1:17.027,1:17.029,,77027.0,77029.0,,Canadian Grand Prix,2010,8,7,V8,Jaime Alguersuari,Spanish,Toro Rosso,Circuit Gilles Villeneuve,Canada,12,0.0,16,False,4.0,77029.0,-164.5,1,0
3510,344,37,15,22,17,1:17.611,1:17.384,,77611.0,77384.0,,Canadian Grand Prix,2010,8,7,V8,Pedro de la Rosa,Spanish,Sauber,Circuit Gilles Villeneuve,Canada,22,0.0,17,True,-5.0,77384.0,-204.0,1,0
3511,344,155,15,23,18,1:18.019,,,78019.0,,,Canadian Grand Prix,2010,8,7,V8,Kamui Kobayashi,Japanese,Sauber,Circuit Gilles Villeneuve,Canada,24,0.0,18,True,-6.0,78019.0,204.0,0,0
3512,344,5,205,19,19,1:18.237,,,78237.0,,,Canadian Grand Prix,2010,8,7,V8,Heikki Kovalainen,Finnish,Lotus,Circuit Gilles Villeneuve,Canada,16,0.0,19,False,3.0,78237.0,-230.5,0,0
3513,344,15,205,18,20,1:18.698,,,78698.00000000001,,,Canadian Grand Prix,2010,8,7,V8,Jarno Trulli,Italian,Lotus,Circuit Gilles Villeneuve,Canada,21,0.0,20,True,-1.0,78698.00000000001,230.50000000001455,0,0
3514,344,10,166,24,21,1:18.941,,,78941.0,,,Canadian Grand Prix,2010,8,7,V8,Timo Glock,German,Virgin,Circuit Gilles Villeneuve,Canada,20,0.0,21,True,1.0,78941.0,-367.0,0,0
3515,344,811,164,21,22,1:19.484,,,79484.00000000001,,,Canadian Grand Prix,2010,8,7,V8,Bruno Senna,Brazilian,HRT,Circuit Gilles Villeneuve,Canada,23,0.0,22,True,-1.0,79484.00000000001,-4136.499999999985,0,0
3516,344,810,166,25,23,1:19.675,,,79675.0,,,Canadian Grand Prix,2010,8,7,V8,Lucas di Grassi,Brazilian,Virgin,Circuit Gilles Villeneuve,Canada,19,0.0,23,False,4.0,79675.0,367.0,0,0
3517,344,812,164,20,24,1:27.757,,,87757.0,,,Canadian Grand Prix,2010,8,7,V8,Karun Chandhok,Indian,HRT,Circuit Gilles Villeneuve,Canada,18,0.0,24,False,6.0,87757.0,4136.5,0,0
3518,345,20,9,5,1,1:38.324,1:38.015,1:37.587,98324.0,98015.0,97587.0,European Grand Prix,2010,9,12,V8,Sebastian Vettel,German,Red Bull,Valencia Street Circuit,Spain,1,25.0,1,False,0.0,97587.0,-112.5,1,1
3519,345,17,9,6,2,1:38.549,1:38.041,1:37.662,98549.0,98041.0,97662.0,European Grand Prix,2010,9,12,V8,Mark Webber,Australian,Red Bull,Valencia Street Circuit,Spain,24,0.0,2,True,-22.0,97662.0,112.5,1,1
3520,345,1,1,2,3,1:38.697,1:38.158,1:37.969,98697.0,98158.0,97969.0,European Grand Prix,2010,9,12,V8,Lewis Hamilton,British,McLaren,Valencia Street Circuit,Spain,2,18.0,3,False,1.0,97969.0,168.5,1,1
3521,345,4,6,8,4,1:38.472,1:38.179,1:38.075,98472.00000000001,98179.0,98075.0,European Grand Prix,2010,9,12,V8,Fernando Alonso,Spanish,Ferrari,Valencia Street Circuit,Spain,8,4.0,4,False,-4.0,98075.0,-92.49999999998545,1,1
3522,345,13,6,7,5,1:38.657,1:38.046,1:38.127,98657.0,98045.99999999999,98127.00000000001,European Grand Prix,2010,9,12,V8,Felipe Massa,Brazilian,Ferrari,Valencia Street Circuit,Spain,11,0.0,5,False,-6.0,98127.00000000001,92.5,1,1
3523,345,9,4,11,6,1:38.132,1:38.062,1:38.137,98132.0,98062.0,98137.0,European Grand Prix,2010,9,12,V8,Robert Kubica,Polish,Renault,Valencia Street Circuit,Spain,5,10.0,6,False,1.0,98137.0,-436.0,1,1
3524,345,18,1,1,7,1:38.360,1:38.399,1:38.210,98360.0,98399.0,98210.00000000001,European Grand Prix,2010,9,12,V8,Jenson Button,British,McLaren,Valencia Street Circuit,Spain,3,15.0,7,False,4.0,98210.00000000001,-168.5,1,1
3525,345,807,3,10,8,1:38.843,1:38.523,1:38.428,98843.0,98523.0,98428.0,European Grand Prix,2010,9,12,V8,Nico HÃ_lkenberg,German,Williams,Valencia Street Circuit,Spain,22,0.0,8,True,-14.0,98428.0,197.0,1,1
3526,345,22,3,9,9,1:38.449,1:38.326,1:38.428,98449.0,98326.0,98428.0,European Grand Prix,2010,9,12,V8,Rubens Barrichello,Brazilian,Williams,Valencia Street Circuit,Spain,4,12.0,9,False,5.0,98428.0,-197.0,1,1
3527,345,808,4,12,10,1:39.004,1:38.552,1:38.523,99003.99999999999,98551.99999999999,98523.0,European Grand Prix,2010,9,12,V8,Vitaly Petrov,Russian,Renault,Valencia Street Circuit,Spain,14,0.0,10,False,-4.0,98523.0,435.99999999998545,1,1
3528,345,67,5,16,11,1:39.096,1:38.586,,99096.0,98586.0,,European Grand Prix,2010,9,12,V8,SÃÂ©bastien Buemi,Swiss,Toro Rosso,Valencia Street Circuit,Spain,9,2.0,11,False,2.0,98586.0,-16.0,1,0
3529,345,3,131,4,12,1:38.752,1:38.627,,98752.00000000001,98627.00000000001,,European Grand Prix,2010,9,12,V8,Nico Rosberg,German,Mercedes,Valencia Street Circuit,Spain,10,1.0,12,False,2.0,98627.00000000001,-120.99999999998545,1,0
3530,345,16,10,14,13,1:39.021,1:38.851,,99021.0,98851.0,,European Grand Prix,2010,9,12,V8,Adrian Sutil,German,Force India,Valencia Street Circuit,Spain,6,8.0,13,False,7.0,98851.0,26.0,1,0
3531,345,24,10,15,14,1:38.969,1:38.884,,98969.0,98884.0,,European Grand Prix,2010,9,12,V8,Vitantonio Liuzzi,Italian,Force India,Valencia Street Circuit,Spain,16,0.0,14,False,-2.0,98884.0,-26.0,1,0
3532,345,30,131,3,15,1:38.994,1:39.234,,98994.0,99234.00000000001,,European Grand Prix,2010,9,12,V8,Michael Schumacher,German,Mercedes,Valencia Street Circuit,Spain,15,0.0,15,False,0.0,99234.00000000001,121.0,1,0
3533,345,37,15,22,16,1:39.003,1:39.264,,99003.0,99264.00000000001,,European Grand Prix,2010,9,12,V8,Pedro de la Rosa,Spanish,Sauber,Valencia Street Circuit,Spain,12,0.0,16,False,4.0,99264.00000000001,-170.0,1,0
3534,345,153,5,17,17,1:39.128,1:39.458,,99128.0,99458.0,,European Grand Prix,2010,9,12,V8,Jaime Alguersuari,Spanish,Toro Rosso,Valencia Street Circuit,Spain,13,0.0,17,False,4.0,99458.0,16.0,1,0
3535,345,155,15,23,18,1:39.343,,,99343.0,,,European Grand Prix,2010,9,12,V8,Kamui Kobayashi,Japanese,Sauber,Valencia Street Circuit,Spain,7,6.0,18,False,11.0,99343.0,170.0,0,0
3536,345,15,205,18,19,1:40.658,,,100658.0,,,European Grand Prix,2010,9,12,V8,Jarno Trulli,Italian,Lotus,Valencia Street Circuit,Spain,21,0.0,19,False,-2.0,100658.0,-112.0,0,0
3537,345,5,205,19,20,1:40.882,,,100882.0,,,European Grand Prix,2010,9,12,V8,Heikki Kovalainen,Finnish,Lotus,Valencia Street Circuit,Spain,23,0.0,20,True,-3.0,100882.0,112.0,0,0
3538,345,810,166,25,21,1:42.086,,,102086.0,,,European Grand Prix,2010,9,12,V8,Lucas di Grassi,Brazilian,Virgin,Valencia Street Circuit,Spain,17,0.0,21,False,4.0,102086.0,-27.0,0,0
3539,345,10,166,24,22,1:42.140,,,102140.0,,,European Grand Prix,2010,9,12,V8,Timo Glock,German,Virgin,Valencia Street Circuit,Spain,19,0.0,22,False,3.0,102140.0,27.0,0,0
3540,345,812,164,20,23,1:42.600,,,102600.0,,,European Grand Prix,2010,9,12,V8,Karun Chandhok,Indian,HRT,Valencia Street Circuit,Spain,18,0.0,23,False,5.0,102600.0,-125.5,0,0
3541,345,811,164,21,24,1:42.851,,,102851.0,,,European Grand Prix,2010,9,12,V8,Bruno Senna,Brazilian,HRT,Valencia Street Circuit,Spain,20,0.0,24,False,4.0,102851.0,125.5,0,0
3542,346,20,9,5,1,1:30.841,1:30.480,1:29.615,90841.00000000001,90480.0,89615.0,British Grand Prix,2010,10,9,V8,Sebastian Vettel,German,Red Bull,Silverstone Circuit,Uk,7,6.0,1,False,-6.0,89615.0,-8.499999999985448,1,1
3543,346,17,9,6,2,1:30.858,1:30.114,1:29.758,90858.0,90114.0,89758.0,British Grand Prix,2010,10,9,V8,Mark Webber,Australian,Red Bull,Silverstone Circuit,Uk,1,25.0,2,False,1.0,89758.0,8.5,1,1
3544,346,4,6,8,3,1:30.997,1:30.700,1:30.426,90997.0,90700.0,90426.0,British Grand Prix,2010,10,9,V8,Fernando Alonso,Spanish,Ferrari,Silverstone Circuit,Uk,14,0.0,3,False,-11.0,90426.0,-158.0,1,1
3545,346,1,1,2,4,1:31.297,1:31.118,1:30.556,91297.0,91118.0,90556.0,British Grand Prix,2010,10,9,V8,Lewis Hamilton,British,McLaren,Silverstone Circuit,Uk,2,18.0,4,False,2.0,90556.0,-69.0,1,1
3546,346,3,131,4,5,1:31.626,1:31.085,1:30.625,91626.0,91085.00000000001,90625.0,British Grand Prix,2010,10,9,V8,Nico Rosberg,German,Mercedes,Silverstone Circuit,Uk,3,15.0,5,False,2.0,90625.0,-216.0,1,1
3547,346,9,4,11,6,1:31.680,1:31.344,1:31.040,91680.0,91344.0,91039.99999999999,British Grand Prix,2010,10,9,V8,Robert Kubica,Polish,Renault,Silverstone Circuit,Uk,23,0.0,6,True,-17.0,91039.99999999999,21.0,1,1
3548,346,13,6,7,7,1:31.313,1:31.010,1:31.172,91313.0,91010.0,91172.0,British Grand Prix,2010,10,9,V8,Felipe Massa,Brazilian,Ferrari,Silverstone Circuit,Uk,15,0.0,7,False,-8.0,91172.0,158.0,1,1
3549,346,22,3,9,8,1:31.424,1:31.126,1:31.175,91424.0,91126.0,91175.0,British Grand Prix,2010,10,9,V8,Rubens Barrichello,Brazilian,Williams,Silverstone Circuit,Uk,5,10.0,8,False,3.0,91175.0,-360.0,1,1
3550,346,37,15,22,9,1:31.533,1:31.327,1:31.274,91533.0,91327.0,91274.0,British Grand Prix,2010,10,9,V8,Pedro de la Rosa,Spanish,Sauber,Silverstone Circuit,Uk,22,0.0,9,True,-13.0,91274.0,-159.0,1,1
3551,346,30,131,3,10,1:32.058,1:31.022,1:31.430,92058.0,91021.99999999999,91430.0,British Grand Prix,2010,10,9,V8,Michael Schumacher,German,Mercedes,Silverstone Circuit,Uk,9,2.0,10,False,1.0,91430.0,216.0,1,1
3552,346,16,10,14,11,1:31.109,1:31.399,,91109.00000000001,91399.0,,British Grand Prix,2010,10,9,V8,Adrian Sutil,German,Force India,Silverstone Circuit,Uk,8,4.0,11,False,3.0,91399.0,-558.4999999999854,1,0
3553,346,155,15,23,12,1:31.851,1:31.421,,91851.0,91420.99999999999,,British Grand Prix,2010,10,9,V8,Kamui Kobayashi,Japanese,Sauber,Silverstone Circuit,Uk,6,8.0,12,False,6.0,91420.99999999999,159.0,1,0
3554,346,807,3,10,13,1:32.144,1:31.635,,92144.0,91635.0,,British Grand Prix,2010,10,9,V8,Nico HÃ_lkenberg,German,Williams,Silverstone Circuit,Uk,10,1.0,13,False,3.0,91635.0,360.0,1,0
3555,346,18,1,1,14,1:31.435,1:31.699,,91435.0,91699.0,,British Grand Prix,2010,10,9,V8,Jenson Button,British,McLaren,Silverstone Circuit,Uk,4,12.0,14,False,10.0,91699.0,69.0,1,0
3556,346,24,10,15,15,1:32.226,1:31.708,,92226.0,91708.0,,British Grand Prix,2010,10,9,V8,Vitantonio Liuzzi,Italian,Force India,Silverstone Circuit,Uk,11,0.0,20,False,9.0,91708.0,558.5,1,0
3557,346,808,4,12,16,1:31.638,1:31.796,,91638.0,91795.99999999999,,British Grand Prix,2010,10,9,V8,Vitaly Petrov,Russian,Renault,Silverstone Circuit,Uk,13,0.0,15,False,2.0,91795.99999999999,-21.0,1,0
3558,346,67,5,16,17,1:31.901,1:32.012,,91901.0,92012.0,,British Grand Prix,2010,10,9,V8,SÃÂ©bastien Buemi,Swiss,Toro Rosso,Silverstone Circuit,Uk,12,0.0,16,False,4.0,92012.0,-264.5,1,0
3559,346,153,5,17,18,1:32.430,,,92430.0,,,British Grand Prix,2010,10,9,V8,Jaime Alguersuari,Spanish,Toro Rosso,Silverstone Circuit,Uk,21,0.0,17,True,-4.0,92430.0,264.5,0,0
3560,346,5,205,19,19,1:34.405,,,94405.0,,,British Grand Prix,2010,10,9,V8,Heikki Kovalainen,Finnish,Lotus,Silverstone Circuit,Uk,17,0.0,18,False,1.0,94405.0,-229.5,0,0
3561,346,10,166,24,20,1:34.775,,,94775.0,,,British Grand Prix,2010,10,9,V8,Timo Glock,German,Virgin,Silverstone Circuit,Uk,18,0.0,19,False,1.0,94775.0,-218.5,0,0
3562,346,15,205,18,21,1:34.864,,,94864.0,,,British Grand Prix,2010,10,9,V8,Jarno Trulli,Italian,Lotus,Silverstone Circuit,Uk,16,0.0,21,False,5.0,94864.0,229.5,0,0
3563,346,810,166,25,22,1:35.212,,,95212.0,,,British Grand Prix,2010,10,9,V8,Lucas di Grassi,Brazilian,Virgin,Silverstone Circuit,Uk,24,0.0,22,True,-2.0,95212.0,218.5,0,0
3564,346,812,164,20,23,1:36.576,,,96576.0,,,British Grand Prix,2010,10,9,V8,Karun Chandhok,Indian,HRT,Silverstone Circuit,Uk,19,0.0,23,False,4.0,96576.0,-196.0,0,0
3565,346,29,164,21,24,1:36.968,,,96968.0,,,British Grand Prix,2010,10,9,V8,Sakon Yamamoto,Japanese,HRT,Silverstone Circuit,Uk,20,0.0,24,False,4.0,96968.0,196.0,0,0
3566,347,20,9,5,1,1:15.152,1:14.249,1:13.791,75152.0,74249.0,73791.0,German Grand Prix,2010,11,10,V8,Sebastian Vettel,German,Red Bull,Hockenheimring,Germany,3,15.0,1,False,-2.0,73791.0,-91.0,1,1
3567,347,4,6,8,2,1:14.808,1:14.081,1:13.793,74808.0,74081.0,73793.0,German Grand Prix,2010,11,10,V8,Fernando Alonso,Spanish,Ferrari,Hockenheimring,Germany,1,25.0,2,False,1.0,73793.0,-204.0,1,1
3568,347,13,6,7,3,1:15.216,1:14.478,1:14.290,75216.0,74478.0,74289.99999999999,German Grand Prix,2010,11,10,V8,Felipe Massa,Brazilian,Ferrari,Hockenheimring,Germany,2,18.0,3,False,1.0,74289.99999999999,204.0,1,1
3569,347,17,9,6,4,1:15.334,1:14.340,1:14.347,75334.0,74340.0,74347.0,German Grand Prix,2010,11,10,V8,Mark Webber,Australian,Red Bull,Hockenheimring,Germany,6,8.0,4,False,-2.0,74347.0,91.0,1,1
3570,347,18,1,1,5,1:15.823,1:14.716,1:14.427,75823.00000000001,74716.0,74426.99999999999,German Grand Prix,2010,11,10,V8,Jenson Button,British,McLaren,Hockenheimring,Germany,5,10.0,5,False,0.0,74426.99999999999,159.00000000001455,1,1
3571,347,1,1,2,6,1:15.505,1:14.488,1:14.566,75505.0,74488.0,74566.0,German Grand Prix,2010,11,10,V8,Lewis Hamilton,British,McLaren,Hockenheimring,Germany,4,12.0,6,False,2.0,74566.0,-159.0,1,1
3572,347,9,4,11,7,1:15.736,1:14.835,1:15.079,75736.0,74835.00000000001,75079.00000000001,German Grand Prix,2010,11,10,V8,Robert Kubica,Polish,Renault,Hockenheimring,Germany,7,6.0,7,False,0.0,75079.00000000001,-392.5,1,1
3573,347,22,3,9,8,1:16.398,1:14.698,1:15.109,76398.0,74698.00000000001,75109.0,German Grand Prix,2010,11,10,V8,Rubens Barrichello,Brazilian,Williams,Hockenheimring,Germany,12,0.0,8,False,-4.0,75109.0,5.5,1,1
3574,347,3,131,4,9,1:16.178,1:15.018,1:15.179,76178.0,75018.0,75179.0,German Grand Prix,2010,11,10,V8,Nico Rosberg,German,Mercedes,Hockenheimring,Germany,8,4.0,9,False,1.0,75179.0,47.0,1,1
